1.747647399902343750e+02,5.200020758564960488e-03,1.081455525521696046e+02,7.345320701599121094e+00,2.000007984063856270e-03,5.656133629027999127e-02,8.696034714709439228e+00,8.698034722693503085e+00,8.700434732274381133e+00,8.741234895149281314e+00
2.117646408081054688e+01,1.360005429163280155e-02,3.427860492469265097e+01,-8.649158477783203125e-02,8.000031936266083221e-04,2.126610280846918770e-03,9.166036590964434794e+00,9.166836594158061402e+00,9.170036606932562506e+00,9.216436792162843616e+00
6.842933654785156250e+01,5.600022355379152827e-03,3.351747270189911632e+01,1.377857208251953125e+00,4.000015968127712540e-03,3.240141833318620213e-02,9.724838821711863091e+00,9.728838837679990803e+00,9.731238847260867075e+00,9.759238959037761063e+00
5.667420043945312500e+02,8.400033533067841063e-03,1.404619185490609198e+03,7.010366821289062500e+01,6.400025549005761150e-03,3.497909413540195356e+00,1.089884350835731830e+01,1.090524353390632406e+01,1.090924354987445000e+01,1.099844390596369692e+01
1.260345993041992188e+02,4.400017564941904880e-03,3.810871557817237232e+01,4.444464683532714844e+00,1.600006387251440287e-03,3.631952212435166777e-02,1.192244759460117542e+01,1.192404760098842686e+01,1.192604760897249072e+01,1.195284771595894568e+01
3.009778976440429688e+01,3.680014690677424483e-02,2.246183780024394139e+02,-4.187273979187011719e-01,8.000031936248319653e-04,1.274323019245646041e-03,1.310485231477970025e+01,1.310565231797332508e+01,1.311445235310320712e+01,1.319565267725619684e+01
8.997647094726562500e+01,1.040004151713169733e-02,1.475386989728746698e+02,4.662075042724609375e-01,1.200004790439024305e-03,1.292569437607556625e-02,1.347765380300919347e+01,1.347885380779963249e+01,1.348245382217094779e+01,1.353325402496616725e+01
1.297305145263671875e+02,5.600022355379152827e-03,5.081509008075696698e+01,-1.039972305297851562e-01,8.000031936266083221e-04,4.631384836835105226e-03,1.362765440181397913e+01,1.362845440500760574e+01,1.363125441618529443e+01,1.365565451359087312e+01
2.908985519409179688e+01,1.800007185657470643e-02,4.977789773836233422e+01,-1.162125110626220703e+00,8.000031936248319653e-04,2.484648514335451291e-03,1.472365877708094750e+01,1.472445878027457233e+01,1.472925879943632488e+01,1.476965896071441442e+01
4.421340560913085938e+01,4.080016287490195737e-02,1.442040101242250330e+03,-9.164404869079589844e-01,8.000031936248319653e-04,1.937040432279623020e-03,1.480845911560525252e+01,1.480925911879887735e+01,1.481925915871919663e+01,1.503366001461083634e+01
3.753175735473632812e+01,2.560010219601771553e-02,1.774053926738098141e+02,-2.529250144958496094e+00,4.000015968124159826e-04,1.379574751668010985e-03,1.535486129685148526e+01,1.535526129844829768e+01,1.536246132719092650e+01,1.543366161142359871e+01
5.688768310546875000e+02,9.600038323506865368e-03,2.893053752707538024e+03,1.207674331665039062e+02,1.280005109800796959e-02,2.396920362611668409e+01,1.576806294635906802e+01,1.578086299745707599e+01,1.578486301342520370e+01,1.592926358987461022e+01
1.281508636474609375e+02,2.120008463107581065e-02,1.260480830023967428e+03,2.727945709228515625e+01,1.440005748525763352e-02,5.948207097235168384e+00,1.660846630126268053e+01,1.662286635874793816e+01,1.663046638908738117e+01,1.675246687611527463e+01
4.354579162597656250e+01,1.400005588844521753e-02,1.209833588696744329e+02,3.667519569396972656e+00,2.400009580878048610e-03,3.362245935569268401e-02,1.705686809128978609e+01,1.705926810087066414e+01,1.706366811843560427e+01,1.712806837552245653e+01
3.719034576416015625e+01,1.044004167681293893e-01,2.144195416972245312e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.720046866454556778e+01,1.720046866454556778e+01,1.722246875237026842e+01,1.743206958910015558e+01
2.283068847656250000e+02,4.800019161752544505e-03,8.574829894577339928e+01,3.386428833007812500e+00,1.200004790437247948e-03,2.473200390478850347e-02,1.792087154040535069e+01,1.792207154519578793e+01,1.792447155477666598e+01,1.795247166655355997e+01
2.523001861572265625e+01,2.520010059920352319e-02,6.673814748931272334e+01,-9.511766433715820312e-01,4.000015968124159826e-04,4.669387384161447115e-04,1.823967281306512334e+01,1.824007281466193575e+01,1.824687284180775038e+01,1.829127301905396763e+01
9.975329589843750000e+01,1.560006227569488146e-02,3.227126965918037627e+02,6.761484146118164062e+00,2.400009580874495896e-03,6.089569979210995854e-02,1.873727479950019870e+01,1.873967480908107319e+01,1.874567483303326654e+01,1.881127509491055960e+01
1.510394001007080078e+01,3.040012135776848368e-02,2.606030137811203673e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923287677795120842e+01,1.923287677795120842e+01,1.924127681148427627e+01,1.927047692805161105e+01
1.520778179168701172e+01,2.400009580876627524e-02,1.663569534749167644e+01,-1.234525203704833984e+00,4.000015968124159826e-04,7.413039236519283932e-04,1.929767703663487666e+01,1.929807703823168907e+01,1.930287705739344162e+01,1.933127717076714802e+01
2.669265747070312500e+01,8.000031936255425080e-03,1.234132904717034478e+02,-5.064072608947753906e-01,8.000031936248319653e-04,1.529524614796496469e-03,2.104448400991620716e+01,2.104528401310983199e+01,2.104808402428752245e+01,2.113208435961820086e+01
1.437449188232421875e+02,5.600022355380929184e-03,3.402524557419719144e+02,3.776784133911132812e+01,3.280013093864653229e-02,6.849341081234889828e+01,2.143608557319589991e+01,2.146888570413454644e+01,2.147168571531223691e+01,2.151288587978395128e+01
2.867994308471679688e+01,1.240004950119555360e-02,2.201772802001474716e+01,-1.574202060699462891e+00,4.000015968124159826e-04,8.548023015438546571e-04,2.186328727859192966e+01,2.186368728018874208e+01,2.186768729615686979e+01,2.189248739515926090e+01
1.022747344970703125e+02,7.200028742630593115e-03,6.725804192218247124e+01,1.909704208374023438e-01,1.200004790437247948e-03,1.160228344570217798e-02,2.199568780713695659e+01,2.199688781192739384e+01,2.200008782470189672e+01,2.203128794925329004e+01
1.883681869506835938e+01,9.880039441275201284e-02,6.163035108927564352e+02,1.883681869506835938e+01,6.600026347410903327e-02,1.475000727980638544e+02,2.238168934806126842e+01,2.244768961153537745e+01,2.242368951572661118e+01,2.255089002351306959e+01
3.209818267822265625e+01,1.960007824382259400e-02,7.784432835433376852e+01,-6.343111991882324219e-01,8.000031936248319653e-04,2.047853634047012462e-03,2.289769140794973268e+01,2.289849141114335751e+01,2.290529143828917569e+01,2.295249162671307985e+01
2.956591415405273438e+01,2.240008942151305860e-02,6.679958751958608332e+01,-3.072295188903808594e-01,8.000031936248319653e-04,1.245923247670203916e-03,2.304369199078639241e+01,2.304449199398001724e+01,2.305089201952901945e+01,2.309089217921029658e+01
2.175871276855468750e+02,2.080008303426339467e-02,1.656348221002830314e+03,1.745714187622070312e+00,1.600006387253216644e-03,1.381793159574848558e-02,2.420129661196252258e+01,2.420289661834977579e+01,2.421129665188284363e+01,2.433129713092667146e+01
1.318014984130859375e+02,5.200020758564960488e-03,4.336857138166322301e+01,7.799615859985351562e-01,1.200004790437247948e-03,1.171243899103559943e-02,2.460409821995297364e+01,2.460529822474341088e+01,2.460809823592110135e+01,2.463129832853624279e+01
1.365883026123046875e+02,1.360005429163280155e-02,7.267674826001824613e+02,3.620158195495605469e+00,1.600006387253216644e-03,2.545435729050480808e-02,2.524610078283745551e+01,2.524770078922470873e+01,2.525130080359602402e+01,2.535570122036415341e+01
1.280233306884765625e+02,4.400017564940128523e-03,4.874453705456487995e+01,1.148542690277099609e+01,2.400009580878048610e-03,1.053951629419971198e-01,2.539850139122311745e+01,2.540090140080399550e+01,2.540330141038487355e+01,2.543290152854901720e+01
1.433943939208984375e+02,2.120008463107581065e-02,2.659349946905879278e+03,7.030863761901855469e+00,2.000007984062079913e-03,4.987444188211805768e-02,2.598370372736019007e+01,2.598570373534425215e+01,2.599410376887731999e+01,2.623690473814266610e+01
1.037248153686523438e+02,5.600022355380929184e-03,3.761356251356318836e+01,8.905400276184082031e+00,3.200012774502880575e-03,1.272040066407890135e-01,2.808571211861125150e+01,2.808891213138575438e+01,2.809171214256344484e+01,2.811291222719452065e+01
1.513034515380859375e+02,1.000003992031750499e-02,2.030106340789271542e+02,1.332473754882812500e-02,1.200004790437247948e-03,1.224181045854253955e-02,2.914531634856825804e+01,2.914651635335869528e+01,2.915171637411726380e+01,2.919651655296029347e+01
1.676807403564453125e+01,3.360013413227136425e-02,3.678964880597237652e+01,1.676807403564453125e+01,3.960015808446115670e-02,3.323807001467077527e+01,2.935691719328221083e+01,2.939651735136667199e+01,2.936651723160571592e+01,2.940051736733479970e+01
3.698758239746093750e+02,6.400025549002208436e-03,2.932783391172815755e+02,7.823972702026367188e+00,1.600006387253216644e-03,6.353057664372702140e-02,2.996891963640573309e+01,2.997051964279298630e+01,2.997331965397067677e+01,3.001891983600733127e+01
1.762839889526367188e+01,4.080016287489840465e-02,1.355259624699401400e+02,2.193259239196777344e+00,7.200028742627040401e-03,1.081533236717520524e-01,3.116972443003764681e+01,3.117692445878027385e+01,3.118692449870059491e+01,3.126132479570776823e+01
4.583391418457031250e+02,7.600030339443009098e-03,6.504917502015306354e+02,1.145288562774658203e+01,2.000007984062079913e-03,9.063778057433725943e-02,3.154772593902570677e+01,3.154972594700976884e+01,3.155332596138108414e+01,3.161772621846793996e+01
4.373204040527343750e+01,4.400017564943681236e-03,4.310648666079543112e+00,-1.402259349822998047e+00,8.000031936248319653e-04,4.097635223788499530e-03,3.176812681886953627e+01,3.176892682206316110e+01,3.177092683004722673e+01,3.177972686517710699e+01
6.900782012939453125e+01,5.600022355380929184e-03,7.336133603628083222e+01,6.419610023498535156e+00,2.400009580881601323e-03,5.821345145958438383e-02,3.224252871268947018e+01,3.224492872227035178e+01,3.224732873185122628e+01,3.229972894103369896e+01
1.722114181518554688e+01,1.960007824381904129e-02,3.935689381054514513e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.300413175302097102e+01,3.300413175302097102e+01,3.300933177377953598e+01,3.305813196859069336e+01
1.061900234222412109e+01,8.680034650836887522e-02,1.405303892096230811e+02,1.061900234222412109e+01,3.280013093864653229e-02,1.790778023600846325e+01,3.307053201809188892e+01,3.310333214903053545e+01,3.309213210431978069e+01,3.318373246998989856e+01
1.708082199096679688e+01,1.920007664701017802e-02,2.794653423299507367e+01,1.027537345886230469e+00,8.000031936255425080e-03,8.691662962638402323e-02,3.332773304484249621e+01,3.333573307677875164e+01,3.334093309753731660e+01,3.337853324763771923e+01
4.757168960571289062e+01,1.440005748526118623e-02,9.423049107632354549e+01,1.249890422821044922e+01,4.800019161756097219e-03,3.324670414778592153e-01,3.412933624485526707e+01,3.413413626401702317e+01,3.413933628477558813e+01,3.418293645882818055e+01
4.113130569458007812e+01,7.120028423267399376e-02,1.100232070277044386e+03,3.939297103881835938e+01,2.560010219602304460e-02,4.898285170488899354e+01,3.505893995584812473e+01,3.508454005804414777e+01,3.508694006762502227e+01,3.522454061692861416e+01
9.061398315429687500e+01,3.800015169721149277e-02,1.492971018041218485e+03,2.294204711914062500e+00,1.600006387256769358e-03,1.602339083946869788e-02,3.598414364927604225e+01,3.598574365566329902e+01,3.600134371793899390e+01,3.614134427682346029e+01
1.065515213012695312e+02,2.160008622789177934e-02,4.716892524509239024e+02,1.070019721984863281e+00,1.200004790433695234e-03,7.842962675169033726e-03,3.718934846047289966e+01,3.719054846526333336e+01,3.719774849400596395e+01,3.726694877025457231e+01
3.868258972167968750e+02,7.200028742630593115e-03,4.566197560303766636e+02,1.966395950317382812e+01,3.600014371315296557e-03,3.228746100723720591e-01,3.731974898103385385e+01,3.732334899540516915e+01,3.732694900977648444e+01,3.738174922853983162e+01
7.121807861328125000e+01,9.200036726696225742e-03,1.570582438775412868e+02,3.947788238525390625e+00,8.800035129880257045e-03,3.135569180755243823e-01,3.857015397267055334e+01,3.857895400780043360e+01,3.858175401897811696e+01,3.864735428085541002e+01
1.533346271514892578e+01,1.960007824382614672e-02,3.747155140759413428e+01,1.533346271514892578e+01,3.360013413227136425e-02,1.747505103585945818e+01,3.867015437187374260e+01,3.870375450600601397e+01,3.869575447406975854e+01,3.872655459702433944e+01
1.088341236114501953e+01,1.700006786454224539e-01,5.870032170597322647e+02,1.088341236114501953e+01,9.160036567012497244e-02,1.399169778631000725e+02,3.907575599104188058e+01,3.916735635671200555e+01,3.909815608046339719e+01,3.930775691719328080e+01
1.085614166259765625e+02,3.200012774506433288e-03,1.769631685598550064e+01,3.644990921020507812e-01,1.200004790440800662e-03,8.352056847726361394e-03,4.099896366851763929e+01,4.100016367330808009e+01,4.100216368129213862e+01,4.102296376432640557e+01
4.625329589843750000e+01,3.280013093864653229e-02,4.976429660355460101e+02,2.679157257080078125e-01,1.200004790440800662e-03,1.467674010836632565e-03,4.102296376432640557e+01,4.102416376911684637e+01,4.103496381223078515e+01,4.114896426732242674e+01
2.995219039916992188e+01,2.080008303425984195e-02,9.718096718571351289e+01,8.181734085083007812e-01,1.600006387249663931e-03,5.261039373730672618e-03,4.125816470325231222e+01,4.125976470963956189e+01,4.126536473199493571e+01,4.132496496992003898e+01
4.085949096679687500e+02,6.800027145821729846e-03,3.982154859190291063e+02,4.098597526550292969e+00,1.200004790440800662e-03,2.881663229420710140e-02,4.139296524137820654e+01,4.139416524616864734e+01,4.139736525894314667e+01,4.144576545215749519e+01
1.058467712402343750e+02,5.600022355373823757e-03,3.152232252417479330e+01,8.454694747924804688e-01,1.200004790440800662e-03,9.279969258634506932e-03,4.146576553199813020e+01,4.146696553678857100e+01,4.146936554636944550e+01,4.148936562621008761e+01
1.240490036010742188e+02,1.760007025976051409e-02,4.778241871897242277e+02,1.381060600280761719e+00,1.200004790440800662e-03,9.200774682844773886e-03,4.248576960387067203e+01,4.248696960866111283e+01,4.249496964059736825e+01,4.256616992483004225e+01
1.123001937866210938e+02,8.000031936255425080e-03,2.033125920485607310e+02,-3.069749832153320312e+00,8.000031936248319653e-04,5.771323545802560344e-03,4.316857232963005941e+01,4.316937233282368425e+01,4.317257234559818357e+01,4.324297262663723274e+01
1.443526611328125000e+02,2.120008463107581065e-02,1.413151975446922961e+03,1.094977474212646484e+01,8.800035129880257045e-03,1.070127407723084900e+00,4.505577986339267227e+01,4.506457989852255253e+01,4.507457993844286648e+01,4.520778047018151824e+01
1.759308242797851562e+01,5.640022515060394426e-02,1.880708755633548890e+02,1.759308242797851562e+01,6.760026986135159177e-02,1.093684674176918747e+02,4.568498237517914617e+01,4.575258264504049777e+01,4.569938243266440026e+01,4.578858278875365073e+01
1.310102996826171875e+02,2.040008143745097868e-02,7.076601615205704547e+02,8.543063163757324219e+00,8.800035129880257045e-03,1.008140097433062543e+00,4.612778414285087081e+01,4.613658417798075106e+01,4.614458420991700649e+01,4.622498453087636960e+01
1.349991321563720703e+01,3.200012774502170032e-02,3.697805954308461907e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.653258575882538395e+01,4.653258575882538395e+01,4.654138579395526421e+01,4.658338596162060696e+01
1.620574645996093750e+02,6.800027145814624419e-03,9.664407748694915767e+01,2.652698516845703125e+00,1.200004790440800662e-03,2.103467659928796515e-02,4.667058630972578470e+01,4.667178631451622550e+01,4.667498632729073194e+01,4.670538644864849687e+01
3.602193298339843750e+02,1.760007025976051409e-02,2.687595890019633771e+03,9.932438659667968750e+01,4.280017085896758999e-02,9.589534772913229688e+01,4.692898734126683280e+01,4.697178751212580039e+01,4.697778753607799018e+01,4.706738789376404952e+01
1.137839889526367188e+02,1.240004950119555360e-02,2.520445755343233429e+02,4.850168228149414062e+00,2.000007984065632627e-03,3.714727449036175216e-02,4.859859400636329951e+01,4.860059401434736515e+01,4.860499403191230527e+01,4.866299426345015178e+01
3.518623046875000000e+02,9.600038323512194438e-03,7.995089781951478471e+02,2.782218170166015625e+01,1.560006227570198689e-02,8.192080774208571725e+00,4.906459586665016559e+01,4.908019592892586758e+01,4.908619595287805737e+01,4.914739619719041031e+01
6.435431671142578125e+01,1.040004151713702640e-02,5.733811589094780459e+01,-2.139710426330566406e+00,4.000015968159686963e-04,9.475631393842332212e-04,4.953339773811472213e+01,4.953379773971153810e+01,4.953819775727647823e+01,4.956739787384380946e+01
3.065281066894531250e+02,1.200004790437958491e-02,6.554555238717875909e+02,2.528576850891113281e+00,1.200004790440800662e-03,2.362038276040188955e-02,5.068180232256415962e+01,5.068300232735460042e+01,5.068860234970998135e+01,5.074700258284464383e+01
3.960700225830078125e+01,1.152004598820752790e-01,1.969491459262408625e+03,3.960700225830078125e+01,1.004004007999981241e-01,5.195653327680545317e+02,5.208100790821520576e+01,5.218140830901520388e+01,5.217700829145026375e+01,5.230100878646221929e+01
4.726887893676757812e+01,2.320009261514144328e-02,1.687364477645076590e+02,-3.347682952880859375e-01,4.000015968159686963e-04,1.898406931513348442e-04,5.232180886949648624e+01,5.232220887109330221e+01,5.233260891261043213e+01,5.238460912019608884e+01
2.701559448242187500e+01,1.360005429163635426e-02,2.989001853407404496e+01,1.584079742431640625e+00,2.000007984058527200e-03,1.256943379856306081e-02,5.242500928147418193e+01,5.242700928945824046e+01,5.242980930063593092e+01,5.246340943476820229e+01
1.314239959716796875e+02,5.600022355380929184e-03,8.422046238225190962e+01,8.301375389099121094e+00,1.600006387249663931e-03,4.926192455962031397e-02,5.257740988985984387e+01,5.257900989624709354e+01,5.258140990582796803e+01,5.261861005433155469e+01
1.004235305786132812e+02,1.160004630757072164e-02,1.688728705589170431e+02,-6.812462806701660156e-01,8.000031936248319653e-04,5.168673358641840548e-03,5.298821152978654681e+01,5.298901153298017164e+01,5.299341155054511177e+01,5.304181174375946028e+01
9.982782745361328125e+01,1.160004630757072164e-02,1.864050430950917132e+02,3.460567474365234375e+00,6.000023952196897881e-03,1.144175280991718141e-01,5.336541303558097837e+01,5.337141305953317527e+01,5.337581307709811540e+01,5.342461327190927278e+01
2.986094284057617188e+01,6.520026028047709588e-02,6.600792937628802974e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.374981457011804764e+01,5.374981457011804764e+01,5.376941464836187379e+01,5.390341518329414328e+01
1.002774505615234375e+02,6.800027145814624419e-03,7.634600835724995704e+01,1.314087867736816406e+00,1.200004790440800662e-03,1.658576300326805933e-02,5.545782138850853471e+01,5.545902139329897551e+01,5.546142140287985001e+01,5.549782154818981184e+01
2.747234725952148438e+01,4.520018043984208589e-02,1.398921740109823588e+02,2.428735351562500000e+01,4.360017405259242196e-02,7.004783158137473720e+01,5.829183270192695687e+01,5.833543287597954929e+01,5.833823288715723265e+01,5.835703296220743397e+01
1.474100036621093750e+02,1.240004950119555360e-02,3.521654092343594016e+02,1.103662967681884766e+01,6.000023952189792453e-03,3.754094204313753735e-01,5.872743444085605091e+01,5.873343446480824070e+01,5.873783448237318083e+01,5.879623471550785041e+01
4.993362121582031250e+02,9.200036726696225742e-03,7.923065767051198236e+02,1.420646953582763672e+01,2.400009580874495896e-03,1.438855601263614448e-01,5.979463870115250046e+01,5.979703871073337496e+01,5.980063872510469025e+01,5.985743895185210306e+01
2.077384185791015625e+01,8.040032095936311407e-02,6.998914600812249773e+02,2.077384185791015625e+01,4.360017405258531653e-02,7.655712732460877135e+01,6.013184004726566201e+01,6.017544022131824732e+01,6.016544018139793337e+01,6.031544078020271371e+01
1.699643707275390625e+01,1.480005908207004950e-02,1.910073641947467138e+01,1.494345664978027344e-01,1.200004790433695234e-03,1.514629306916632492e-03,6.047904143329913751e+01,6.048024143808957120e+01,6.048504145725132730e+01,6.051464157541547451e+01
2.253071594238281250e+01,3.440013732589619622e-02,1.725014514482140555e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.077864262931189643e+01,6.077864262931189643e+01,6.078744266444177669e+01,6.087304300615970476e+01
3.063904953002929688e+01,7.200028742630593115e-03,6.241504935755864736e+00,-1.609853744506835938e+00,4.000015968159686963e-04,6.677205992114327616e-04,6.121344436504736564e+01,6.121384436664418160e+01,6.121824438420912173e+01,6.122824442412943569e+01
1.054949855804443359e+01,4.840019321434141375e-02,4.014534469765828817e+01,1.054949855804443359e+01,3.440013732590330164e-02,2.260502894699200738e+01,6.365665411837971277e+01,6.369105425570561607e+01,6.366585415510640900e+01,6.370945432915900142e+01
9.935113525390625000e+01,1.080004311394588967e-02,1.741390693190920729e+02,2.902440071105957031e+00,1.600006387249663931e-03,2.106075912369664155e-02,6.372785440261238676e+01,6.372945440899963643e+01,6.373345442496776769e+01,6.378585463415024037e+01
1.253016376495361328e+01,2.040008143745097868e-02,1.751499004131245485e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.392825520261558125e+01,6.392825520261558125e+01,6.393105521379327172e+01,6.396625535431279275e+01
8.470330047607421875e+01,1.440005748526118623e-02,8.458933647615373275e+02,5.677107620239257812e+01,2.480009900239110721e-02,5.612149008478981926e+01,6.499065944375027470e+01,6.501545954275266581e+01,6.501905955712398111e+01,6.512665998666660983e+01
4.628571319580078125e+01,4.000015968131265254e-03,5.542651467478080463e+00,-2.868926048278808594e+00,8.000031936177265379e-04,5.745534181935741704e-03,6.530866071321642607e+01,6.530946071641004380e+01,6.531146072439410943e+01,6.532266076910487129e+01
2.576132507324218750e+02,6.400025549012866577e-03,2.969304015631921629e+02,2.350430679321289062e+01,2.400009580881601323e-03,2.061656457861472391e-01,6.551906155313993452e+01,6.552146156272081612e+01,6.552466157549531545e+01,6.558506181661404355e+01
1.303050136566162109e+01,3.520014051952102818e-02,4.241340608943458079e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.644946526732641701e+01,6.644946526732641701e+01,6.645746529926267954e+01,6.650546549088019788e+01
2.921323547363281250e+02,9.200036726696225742e-03,4.603968301732621740e+02,6.699938774108886719e+00,1.600006387249663931e-03,5.277392512132764862e-02,6.686546692801168490e+01,6.686706693439893456e+01,6.687066694877024986e+01,6.692506716593679528e+01
2.199973297119140625e+01,7.320029221673252096e-02,5.526741249852398141e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.921027628852809244e+01,6.921027628852809244e+01,5.378021469147581257e+01,6.926147649292013853e+01
3.682590484619140625e+01,1.560006227569488146e-02,4.510384426805457281e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.026828051209785997e+01,7.026828051209785997e+01,7.027428053605004266e+01,7.030268064942374906e+01
1.445136165618896484e+01,4.160016606851968390e-02,6.455167884212346507e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.319509219597682659e+01,7.319509219597682659e+01,7.320509223589715475e+01,7.326029245625731789e+01
4.058006591796875000e+02,1.040004151712992098e-02,7.635922474195720042e+02,7.532419204711914062e+00,2.000007984065632627e-03,6.355940633337238410e-02,7.369469419039596403e+01,7.369669419838002966e+01,7.370109421594497690e+01,7.375949444907963937e+01
1.795100021362304688e+01,4.320017245576934783e-02,9.030849980968969248e+01,1.795100021362304688e+01,3.080012295458800509e-02,3.070114164781667654e+01,7.687030686749248787e+01,7.690110699044707587e+01,7.688670693296181469e+01,7.693710713416021463e+01
1.359875392913818359e+01,2.120008463107581065e-02,1.111829196187691338e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.759350975452996124e+01,7.759350975452996124e+01,7.759830977369171023e+01,7.761870985512916832e+01
1.147696456909179688e+02,1.440005748526118623e-02,4.331903429006112560e+02,1.246932983398437500e+00,1.200004790433695234e-03,1.384719692551714294e-02,7.910951580645033232e+01,7.911071581124076602e+01,7.911511582880569904e+01,7.919751615774913489e+01
1.216089401245117188e+02,1.120004471076185837e-02,1.437297192375627901e+02,5.620221138000488281e+00,2.000007984065632627e-03,4.242019230660128148e-02,8.109752374260975216e+01,8.109952375059381779e+01,8.110432376975556679e+01,8.113992391187190378e+01
